Country,Account Type,Account Holder Name,Company Registration No,Permit/Plan Date,Account status,Main Address Line,Postal Code,City,Allowance In Allocation In 2005,Allowance In Allocation In 2006,Allowance In Allocation In 2007,Allowance In Allocation In 2008,Allowance In Allocation In 2009,Allowance In Allocation In 2010,Allowance In Allocation In 2011,Allowance In Allocation In 2012,Allowance In Allocation In 2013,Allowance In Allocation In 2014,Allowance In Allocation In 2015,Allowance In Allocation In 2016,Allowance In Allocation In 2017,Allowance In Allocation In 2018,Allowance In Allocation In 2019,Allowance In Allocation In 2020,Verified Emissions In 2005,Verified Emissions In 2006,Verified Emissions In 2007,Verified Emissions In 2008,Verified Emissions In 2009,Verified Emissions In 2010,Verified Emissions In 2011,Verified Emissions In 2012,Verified Emissions In 2013,Verified Emissions In 2014,Verified Emissions In 2015,Verified Emissions In 2016,Verified Emissions In 2017,Verified Emissions In 2018,Verified Emissions In 2019,Verified Emissions In 2020,Units Surrendered In 2005,Units Surrendered In 2006,Units Surrendered In 2007,Units Surrendered In 2008,Units Surrendered In 2009,Units Surrendered In 2010,Units Surrendered In 2011,Units Surrendered In 2012,Units Surrendered In 2013,Units Surrendered In 2014,Units Surrendered In 2015,Units Surrendered In 2016,Units Surrendered In 2017,Units Surrendered In 2018,Units Surrendered In 2019,Units Surrendered In 2020
United Kingdom,Aircraft Operator Account,Alia-The Royal Jordanian Airlines-PLC (Royal Jordanian),342,2009-01-01,open,Mohammad Ali Janah St.-Fifth Circle-Building #37,302 Amman 11118,Amman,,,,,,,,174719,640,640,640,640,640,640,640,640,,,,,,,,2036,1307,1208,1591,633,,,,,,,,,,,,2036,,2515,1591,633,,,,
United Kingdom,Aircraft Operator Account,"United Airlines, Inc.",0697327,2009-01-01,open,233 S. Wacker Drive,60606,Chicago,,,,,,,,4586700,1297,1297,1297,1297,1297,1297,1297,1297,,,,,,,,2130,2507,3785,2360,2049,,,,,,,,,,,,2130,,6292,2360,2049,,,,
United Kingdom,Aircraft Operator Account,"American Airlines, INC",332421 (Delaware),2009-01-01,open,4333 Amon Carter Boulevard,76155,Fort Worth,,,,,,,,2745318,540,540,540,540,801,801,801,801,,,,,,,,905,379,412,771,864,,,,,,,,,,,,905,,791,771,864,,,,
United Kingdom,Aircraft Operator Account,Duke of Westminster,,2009-01-01,closed,"Grosvenor Estate, Eaton Estate Office",CH4 9ET,Chester,,,,,,,,27,23,23,23,23,,,,,,,,,,,,1382,1403,1273,1262,0,,,,,,,,,,,,1382,,2676,1262,985,,,,
United Kingdom,Aircraft Operator Account,"Penske Jet, inc.",23-1717338,2009-01-01,open,162 Old Churchmans Road,19720,New Castle,,,,,,,,25,2,2,2,2,2,2,2,2,,,,,,,,81,Excluded,Excluded,Excluded,Excluded,,,,,,,,,,,,81,,,,,,,,
United Kingdom,Aircraft Operator Account,The Procter & Gamble Company,20677,2010-01-01,open,1 Procter and Gamble Plaza,45202,Cincinnati,,,,,,,,76,2,2,2,2,2,2,2,2,,,,,,,,148,109,101,Excluded,Excluded,,,,,,,,,,,,148,,210,,,,,,
United Kingdom,Aircraft Operator Account,Thomas Cook Airlines Ltd,02012379,2009-01-01,open,"Hangar 1, Western Maintenance Area",M90 5FL,Manchester,,,,,,,,1961054,382046,382046,382046,382046,382046,382046,382046,382046,,,,,,,,1456459,359988,332872,351569,415117,,,,,,,,,,,,1456459,,692860,351569,415117,,,,
United Kingdom,Aircraft Operator Account,Windsor Media Inc.,95-4757677,2010-01-01,open,9460 Wilshire Blvd.,90212,Beverly Hills,,,,,,,,,,,,,,,,,,,,,,,,0,Excluded,Excluded,Excluded,Excluded,,,,,,,,,,,,,,,,,,,,
United Kingdom,Aircraft Operator Account,Virgin Atlantic Airways Limited,1600117,2009-01-01,open,The Office,RH109NU,Crawley,,,,,,,,3579707,323,323,323,323,323,323,323,323,,,,,,,,5500,60420,79905,53135,4690,,,,,,,,,,,,5500,,140325,53135,4690,,,,
United Kingdom,Aircraft Operator Account,General Electric Company,14-0689340,2010-01-01,open,The Corporation Trust Company,19801,Wilmington,,,,,,,,36,,,,,,,,,,,,,,,,210,151,148,194,148,,,,,,,,,,,,210,,299,194,148,,,,
United Kingdom,Aircraft Operator Account,J C Bamford Excavators Ltd,00561597,2010-01-01,open,Building 80,DE74 2UG,Derby,,,,,,,,147,70,70,70,70,70,70,70,70,,,,,,,,1931,1723,1631,1563,Excluded,,,,,,,,,,,,72,1859,3354,1563,,,,,
United Kingdom,Aircraft Operator Account,G5 Executive AG,CHE-106.836.316,2010-01-01,open,Vorstadt 4,6300,Zug,,,,,,,,,,,,,,,,,,,,,,,,4638,Excluded,Excluded,Excluded,Excluded,,,,,,,,,,,,,,4638,,,,,,
United Kingdom,Aircraft Operator Account,"Verizon Corporate Services Group, Inc.",13-1675522,2010-01-01,open,14 Airport Road,07960,Morristown,,,,,,,,75,3,3,3,3,3,3,3,3,,,,,,,,81,160,111,Excluded,85,,,,,,,,,,,,81,,271,,85,,,,
United Kingdom,Aircraft Operator Account,SRILANKAN AIRLINES LIMITED,PB 67,2009-01-01,open,SRILANKAN AIRLINES LTD,11450,KATUNAYAKE,,,,,,,,359370,2245,2245,2245,2245,2245,2245,2245,2245,,,,,,,,2264,68,71,50,67,,,,,,,,,,,,2264,,139,50,67,,,,
United Kingdom,Aircraft Operator Account,Starbucks Corporation,91-1325671,2010-01-01,open,9010 EAST MARGINAL WAY SOUTH,98108,TUKWILA,,,,,,,,26,1,1,1,1,1,1,1,1,,,,,,,,40,Excluded,Excluded,Excluded,Excluded,,,,,,,,,,,,40,,,,,,,,
United Kingdom,Aircraft Operator Account,Qualcomm Incorporated,2271160,2009-01-01,open,5775 Morehouse Drive,92121,San Diego,,,,,,,,100,2,2,2,2,2,2,2,2,,,,,,,,85,104,58,65,108,,,,,,,,,,,,85,,162,65,108,,,,
United Kingdom,Aircraft Operator Account,easyJet Airline Company Ltd,03034606,2009-01-01,open,Hangar 89,LU2 9PF,Bedfordshire,,,,,,,,3697330,2942618,2942618,2942618,2942618,2942618,2942618,2942618,2942618,,,,,,,,4610751,4285908,4438011,4711287,5095329,,,,,,,,,,,,4610751,,8822589,4711286,4996660,,,,
United Kingdom,Aircraft Operator Account,STC BERMUDA LTD,34914,2010-01-01,open,c/o MAC Inv,NA,Cairo,,,,,,,,24,,,,,,,,,,,,,,,,112,Excluded,Excluded,Excluded,Excluded,,,,,,,,,,,,112,,,,,,,,
United Kingdom,Aircraft Operator Account,ARIK AIR LIMTED,601023,2010-01-01,open,Murtala Muhammed Domestic Airport,P.O. Box 10468,Ikeja,,,,,,,,56934,,,,,,,,,,,,,,,,522,139,281,106,142,,,,,,,,,,,,522,,420,106,142,,,,
United Kingdom,Aircraft Operator Account,"AT&T Management Services, L.P.",35166,2010-01-01,open,9215 Weiss Street,75235,Dallas,,,,,,,,23,1,1,1,1,1,1,1,1,,,,,,,,34,61,Excluded,Excluded,Excluded,,,,,,,,,,,,34,,61,,,,,,
United Kingdom,Aircraft Operator Account,Abbott Laboratories,36-0698440,2009-01-01,open,100 Abbott Park Road,60064-6001,Abbott Park,,,,,,,,51,5,5,5,5,5,5,5,5,,,,,,,,69,98,56,44,Excluded,,,,,,,,,,,,69,,154,44,,,,,
United Kingdom,Aircraft Operator Account,CBAir LLC,602540362,2009-01-01,open,7023 Perimeter Road,98108,Seattle,,,,,,,,32,,,,,,,,,,,,,,,,40,Excluded,Excluded,Excluded,Excluded,,,,,,,,,,,,40,,,,,,,,
United Kingdom,Aircraft Operator Account,"The Home Depot USA, Inc.",2204347,2009-01-01,open,2455 Paces ferry Rd SE,30339 4024,Atlanta,,,,,,,,6,,,,,,,,,,,,,,,,35,Excluded,Excluded,Excluded,Excluded,,,,,,,,,,,,35,,,,,,,,
United Kingdom,Aircraft Operator Account,Air New Zealand Limited,104799,2009-01-01,open,185 Fanshawe Street,1142,Auckland,,,,,,,,347924,,,,,,,,,,,,,,,,0,7,Excluded,0,25,,,,,,,,,,,,,,7,,25,,,,
United Kingdom,Aircraft Operator Account,Marco Polo Aviation Limited,CR-158807,2010-01-01,open,Windward 1,N/a,"West Bay, Rd, Grand Cayman",,,,,,,,34,1,1,1,1,1,1,1,1,,,,,,,,370,220,268,95,97,,,,,,,,,,,,370,,488,95,97,,,,
United Kingdom,Aircraft Operator Account,Avtrade Limited,1917328,2011-01-01,open,Concorde House,BN6 9EB,Albourne,,,,,,,,,,,,,,,,,,,,,,,,87,Excluded,Excluded,Excluded,Excluded,,,,,,,,,,,,87,,,,,,,,
United Kingdom,Aircraft Operator Account,West Atlantic UK Limited,5059096,2009-01-01,open,Building 2M,CV3 4FJ,Coventry,,,,,,,,7173,4340,4340,4340,4340,4340,4340,4340,4340,,,,,,,,31221,22032,24366,22575,13419,,,,,,,,,,,,31221,,46398,22575,13419,,,,
United Kingdom,Aircraft Operator Account,Loganair limited,Sc 170072,2010-01-01,open,"Cirrus Building, 9 Marchburn Drive",PA3 2SJ,"Paisley, Renfrewshire",,,,,,,,12495,11365,11365,11365,11365,11365,11365,11365,11365,,,,,,,,38832,35636,41963,46215,54688,,,,,,,,,,,,38832,,77599,46215,54688,,,,
United Kingdom,Aircraft Operator Account,"Leucadia Aviation, Inc.",13-3148355,2010-01-01,open,1 Airport Road,07960,Morristown,,,,,,,,17,,,,,,,,,,,,,,,,79,Excluded,Excluded,Excluded,Excluded,,,,,,,,,,,,79,,,,,,,,
United Kingdom,Aircraft Operator Account,Janah Management Company Ltd,2284720,2011-01-01,open,The Janah Office,CB8 9HE,Newmarket,,,,,,,,,,,,,,,,,,,,,,,,1022,1587,1475,1762,1840,,,,,,,,,,,,1022,,3062,1762,1840,,,,
United Kingdom,Aircraft Operator Account,SWISS INTERNATIONAL AIR LINES AG,CHE-105.918.070,2012-01-01,open,PO BOX,CH-4002,BASEL,,,,,,,,599094,15074,15074,15074,15074,15074,15074,15074,15074,,,,,,,,1228129,39156,37475,13623,349,,,,,,,,,,,,1228129,,76631,13623,349,,,,
United Kingdom,Aircraft Operator Account,Monarch Airlines Limited,00907593,2009-01-01,open,"Prospect House, Prospect Way",LU2 9NU,Luton,,,,,,,,1046529,482890,482890,482890,482890,482890,482890,482890,482890,,,,,,,,1091893,620540,626173,504354,558580,,,,,,,,,,,,1091893,,1246713,504354,558580,,,,
United Kingdom,Aircraft Operator Account,"CJSC ""Aircompany ""Polet""",1023102336197,2010-01-01,open,123 Truda Avenue,394019,Voronezh,,,,,,,,75069,665,665,665,665,665,665,665,665,,,,,,,,0,2844,Excluded,Excluded,Excluded,,,,,,,,,,,,,,2844,,,,,,
United Kingdom,Aircraft Operator Account,Gama Aviation (UK) Limited,01764148,2009-01-01,open,Farnborough Airport,GU14 6XA,Hampshire,,,,,,,,601,208,208,208,208,482,482,482,482,,,,,,,,6482,Excluded,Excluded,Excluded,8516,,,,,,,,,,,,6482,,,,8516,,,,
United Kingdom,Aircraft Operator Account,"Lowe's Companies, Inc.",0087443,2009-01-01,open,116 Lowes Aviation Drive,28697,Statesville,,,,,,,,6,,,,,,,,,,,,,,,,0,Excluded,Excluded,Excluded,Excluded,,,,,,,,,,,,,,,,,,,,
United Kingdom,Aircraft Operator Account,Qantas Airways Limited,ABN 16 009 661 901,2009-01-01,open,10 Bourke Rd Mascot,2020,Sydney,,,,,,,,1020117,71,71,71,71,71,71,71,71,,,,,,,,625,88,0,0,182,,,,,,,,,,,,625,,88,,182,,,,
United Kingdom,Aircraft Operator Account,ExxonMobil Corporation,37937941000,2010-01-01,open,Corporate Headquarters,75039 2298,Irving,,,,,,,,27,,,,,,,,,,,,,,,,12,26,26,41,19,,,,,,,,,,,,12,,52,41,19,,,,
United Kingdom,Aircraft Operator Account,Formula One Management Limited,01545332,2009-01-01,open,6 princes gate,sw71qj,London,,,,,,,,198,146,146,146,146,146,146,146,146,,,,,,,,1163,909,1031,880,1016,,,,,,,,,,,,1163,,1940,880,1016,,,,
United Kingdom,Aircraft Operator Account,ETIHAD AIRWAYS,CN-1002105,2009-01-01,open,"Etihad Airways Building, Airport Road",35566,Abu Dhabi,,,,,,,,1013498,222,222,222,222,222,222,222,222,,,,,,,,238,1065,769,1766,8137,,,,,,,,,,,,238,,1834,1766,8137,,,,
United Kingdom,Aircraft Operator Account,DHL Air Limited,01671114,2010-01-01,open,Orbital Park,TW46JS,Hounslow,,,,,,,,330237,2867,2867,2867,2867,2867,2867,2867,2867,,,,,,,,204227,16708,19385,24344,29593,,,,,,,,,,,,204227,,36093,24344,29593,,,,
United Kingdom,Aircraft Operator Account,BRITISH AIRWAYS PLC,01777777,2009-01-01,open,WATERSIDE,UB7 0GB,"HARMONDSWORTH, MIDDLESEX",,,,,,,,10343937,1323342,1323342,1323342,1323342,1323342,1323342,1323342,1323342,,,,,,,,2543550,2532735,2503806,2564213,2658086,,,,,,,,,,,,2543550,,5036541,2564213,2658086,,,,
United Kingdom,Aircraft Operator Account,Dubai Air Wing,17 UAE,2010-01-01,open,"Dubai International Airport , Gate 6",P.O. Box 11097,Dubai,,,,,,,,13963,90,90,90,90,90,90,90,90,,,,,,,,2196,2279,2262,2056,2137,,,,,,,,,,,,2198,,4542,2055,2138,,,,
United Kingdom,Aircraft Operator Account,"Japan Airlines Co.,Ltd.",FC004934BR000826,2009-01-01,open,4-11,140 8637,Shinagawa-ku,,,,,,,,1019308,2339,2339,2339,2339,2339,2339,2339,2339,,,,,,,,437,466,260,0,126,,,,,,,,,,,,438,,726,,126,,,,
United Kingdom,Aircraft Operator Account,Graham Capital Companies,EIN 231988068,2009-01-01,open,607 Ross Avenue,17070,New Cumberland,,,,,,,,,,,,,,,,,,,,,,,,52,Excluded,Excluded,Excluded,Excluded,,,,,,,,,,,,52,,,,,,,,
United Kingdom,Aircraft Operator Account,Becton Dickinson,220 760 120,2010-01-01,open,1 Becton Drive,07417,Franklin lakes,,,,,,,,30,2,2,2,2,2,2,2,2,,,,,,,,9,Excluded,Excluded,Excluded,Excluded,,,,,,,,,,,,9,,,,,,,,
United Kingdom,Aircraft Operator Account,Cigna Corporation,0925609,2009-01-01,open,Hangar 85-176,06096,Windsor Locks,,,,,,,,19,1,1,1,1,1,1,1,1,,,,,,,,0,Excluded,Excluded,Excluded,Excluded,,,,,,,,,,,,19,,,,,,,,
United Kingdom,Aircraft Operator Account,ACE Ina Holding Inc,95-2371728,2009-01-01,open,1 ACE Way,19114,Philadelphia,,,,,,,,13,,,,,,,,,,,,,,,,25,Excluded,Excluded,Excluded,Excluded,,,,,,,,,,,,,,,25,,,,,
United Kingdom,Operator Holding Account,Gibraltar Mechanical and Electrical Services Ltd,99257,2005-09-20,open,206-210 Main Street,.,Gibraltar,28619,28619,28619,30056,30056,30056,30056,30056,,,,,,,,,29150,26188,25179,24395,23094,22871,24999,25706,15985,14682,6635,95,,,,,29150,26188,25179,24395,23094,22871,24999,25706,15985,,,,,,,
United Kingdom,Operator Holding Account,BRITISH AIRWAYS PLC,01777777,2005-06-08,open,WATERSIDE,UB7 0GB,"HARMONDSWORTH, MIDDLESEX",0,0,23241,12203,12203,12203,12203,12203,6804,6089,5394,4719,4066,3433,2821,2232,0,0,6806,7117,5983,6344,5629,5876,14663,9209,14099,11917,,,,,,,6806,7117,5983,6344,5629,5876,8152,7545,16085,18106,,,,
United Kingdom,Operator Holding Account,The University Court of the University Of Edinburgh,SC005336,2006-02-21,open,Energy Office,EH1 1NP,Edinburgh,0,0,7541,8786,8786,8786,8786,8786,,,,,,,,,0,0,13609,13928,17405,14241,12938,10969,Excluded,Excluded,Excluded,Excluded,,,,,,,13609,13928,17405,14241,12938,10969,,,,,,,,
United Kingdom,Operator Holding Account,The University Court of the University Of Edinburgh,SC005336,2006-02-21,open,Energy Office,EH1 1NP,Edinburgh,0,0,4194,9644,9644,9644,9644,9644,,,,,,,,,0,0,6653,9054,8999,10273,8947,9506,Excluded,Excluded,Excluded,Excluded,,,,,,,6653,9054,8999,10273,8947,9506,,,,,,,,
United Kingdom,Operator Holding Account,Brunel University,,2005-06-02,closed,Kingston Lane,UB8 3PH,Middlesex,0,0,5669,,,,,,,,,,,,,,0,0,6166,,,Not Reported,,,,,,,,,,,,,6166,,,,,,,,,,,,,
United Kingdom,Operator Holding Account,Loughborough University,Academic,2005-05-20,open,FM Building,LE11 3TU,Leicestershire,0,0,9998,12524,12521,12521,12521,12523,6141,5497,4869,4259,3670,3099,2546,2014,0,0,10732,11607,10618,10508,9641,11991,15825,14728,14297,14434,,,,,,,10732,11607,10618,10508,9641,11991,15825,14728,14297,14434,,,,
United Kingdom,Operator Holding Account,UK COAL Mining Ltd.,,2005-06-06,closed,Harwoth Park,DN11 8DB,Doncaster,0,0,24244,,,,,,,,,,,,,,0,0,0,,,Not Reported,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,Operator Holding Account,Vauxhall Motors Limited,135767,2005-08-26,open,GRIFFIN HOUSE UK1-101-135,LU1 3YT,LUTON,45888,45888,45888,57946,57946,57946,57946,57946,23917,21405,28851,28320,27784,27242,26693,26143,41382,32127,27378,21178,19912,27596,24108,17878,23103,26092,29248,31814,,,,,41382,32127,27378,21178,19912,27596,24108,17878,23103,26092,29248,31814,,,,
United Kingdom,Operator Holding Account,British Sugar Plc,315158,2005-05-19,closed,Weston Centre,W1K 4QY,London,0,0,111343,75403,75403,75403,75403,75403,,,,,,,,,0,0,30257,0,0,0,0,0,0,,,,,,,,,,30257,,,,,,,,,,,,,
United Kingdom,Operator Holding Account,British Sugar Plc,315158,2005-05-19,open,Weston Centre,W1K 4QY,London,0,0,187419,228202,228163,228163,228163,228202,105641,103806,101950,100074,98178,96263,94325,92380,0,0,232031,225347,238386,266308,238779,222466,270425,294872,294950,228610,,,,,,,232031,225347,238386,266308,238779,222466,270425,294872,294950,228610,,,,
United Kingdom,Operator Holding Account,British Sugar Plc,315158,2005-05-17,open,Weston Centre,W1K 4QY,London,0,0,92349,105308,105308,105308,105308,105308,69343,68139,66920,65689,64444,63188,61915,60639,0,0,85443,88391,98318,102859,116134,92620,152774,140324,133354,97318,,,,,,,85443,88391,98318,102859,116134,92620,152774,140324,133354,97318,,,,
United Kingdom,Operator Holding Account,Huntsman Surface Sciences,,2005-05-18,closed,PO BOX 15,CA28 9QQ,Whitehaven,54288,54288,54288,,,,,,,,,,,,,,9060,0,,,,Not Reported,,,,,,,,,,,9060,,,,,,,,,,,,,,,
United Kingdom,Operator Holding Account,British Sugar Plc,315158,2005-05-17,open,Weston Centre,W1K 4QY,London,0,0,63433,72234,72234,72234,72234,72234,78100,76744,75371,73984,72583,71167,69734,68296,0,0,54479,71519,80643,80774,74188,76902,113982,123691,122856,94671,,,,,,,54479,71519,80643,80774,74188,76902,113982,123691,122856,94671,,,,
United Kingdom,Operator Holding Account,"Elementis Chromium, LLP",,2005-05-18,closed,Urlay Nook,TS16OQG,Stockton on Tees,21184,21184,21184,22576,22576,0,0,0,,,,,,,,,27839,18477,10942,12461,8659,,,,,,,,,,,,27839,18477,10942,12461,8659,,,,,,,,,,,
United Kingdom,Operator Holding Account,British Sugar Plc,315158,2005-05-17,open,Weston Centre,W1K 4QY,London,0,0,249868,299054,299054,299054,299054,299054,167575,163950,160316,156677,153033,149388,145730,142089,0,0,272099,303589,313773,325231,307116,304990,359618,371146,363914,298713,,,,,,,272099,303589,313773,325231,307116,304990,359618,371146,363914,298713,,,,
United Kingdom,Operator Holding Account,Innovia Films Limited,,2005-05-17,closed,Bath Road,TA6 4PA,Bridgwater  Somerset,85687,44557,44557,,,,,,,,,,,,,,24651,0,0,0,,Not Reported,,,,,,,,,,,24651,,,,,,,,,,,,,,,
