Country,Account Type,Account Holder Name,Company Registration No,Permit/Plan Date,Account status,Main Address Line,Postal Code,City,Allowance In Allocation In 2005,Allowance In Allocation In 2006,Allowance In Allocation In 2007,Allowance In Allocation In 2008,Allowance In Allocation In 2009,Allowance In Allocation In 2010,Allowance In Allocation In 2011,Allowance In Allocation In 2012,Allowance In Allocation In 2013,Allowance In Allocation In 2014,Allowance In Allocation In 2015,Allowance In Allocation In 2016,Allowance In Allocation In 2017,Allowance In Allocation In 2018,Allowance In Allocation In 2019,Allowance In Allocation In 2020,Verified Emissions In 2005,Verified Emissions In 2006,Verified Emissions In 2007,Verified Emissions In 2008,Verified Emissions In 2009,Verified Emissions In 2010,Verified Emissions In 2011,Verified Emissions In 2012,Verified Emissions In 2013,Verified Emissions In 2014,Verified Emissions In 2015,Verified Emissions In 2016,Verified Emissions In 2017,Verified Emissions In 2018,Verified Emissions In 2019,Verified Emissions In 2020,Units Surrendered In 2005,Units Surrendered In 2006,Units Surrendered In 2007,Units Surrendered In 2008,Units Surrendered In 2009,Units Surrendered In 2010,Units Surrendered In 2011,Units Surrendered In 2012,Units Surrendered In 2013,Units Surrendered In 2014,Units Surrendered In 2015,Units Surrendered In 2016,Units Surrendered In 2017,Units Surrendered In 2018,Units Surrendered In 2019,Units Surrendered In 2020
Germany,Operator Holding Account,Adam Opel AG,HRB 89558 Amtsgericht Darmstadt,1/1/05,closed,Opelring 1,44782,Bochum,25149,25149,25149,23944,23944,23944,23944,23944,11575,5498,4871,0,0,0,0,0,20466,17616,15833,15763,15147,17890,14386,13425,14992,8950,4043,,,,,,20466,17616,15833,15763,15147,17890,14386,13425,14992,8950,4043,,,,,
Germany,Operator Holding Account,Adam Opel AG,HRB 89558 Amtsgericht Darmstadt,1/1/05,closed,Opelring 1,44782,Bochum,24562,24562,24562,,,,,,,,,,,,,,23851,20043,5607,,Not Reported,Not Reported,,,,,,,,,,,23851,20043,5607,,,,,,,,,,,,,
Germany,Operator Holding Account,ADM Hamburg Aktiengesellschaft,HRB 5114 Amtsgericht Hamburg,1/1/05,open,Nippoldstr. 117,21107,Hamburg,214021,214021,214021,226865,226865,283140,253921,253921,192251,187358,189820,186398,182976,179554,176132,172710,199970,213239,217638,215415,219609,221553,225285,219922,223886,220934,222753,219720,,,,,199970,213239,217638,215415,219609,221553,225285,219922,223886,220934,222753,219720,,,,
Germany,Operator Holding Account,ADM Mainz GmbH,HRB 96152 Amtsgericht Hamburg,1/1/05,open,Nippoldstr. 117,21107,Hamburg,50257,50257,50257,54405,54405,54405,54405,54405,55980,55006,54032,53058,52084,51110,50136,49162,54094,58796,68498,65131,59673,62035,61396,60208,58491,55786,52690,52009,,,,,54094,58796,68498,65131,59673,62035,61396,60208,58491,55786,52690,52009,,,,
Germany,Operator Holding Account,ADM Spyck GmbH,HRB 95740 Amtsgericht Hamburg,12/23/10,open,Nippoldstr. 117,21107,Hamburg,,,,0,0,0,0,100501,29074,28569,28058,27542,27020,26493,25960,25424,,,,,,929,34184,24132,16949,23273,21461,16972,,,,,,,,,,929,34184,24132,16949,23273,21461,16972,,,,
Germany,Operator Holding Account,ADM Spyck GmbH,HRB 95740 Amtsgericht Hamburg,1/1/05,open,Nippoldstr. 117,21107,Hamburg,37576,37576,37576,42505,53821,50246,50246,57766,39411,38726,38034,37334,36627,35913,35189,34464,45821,46000,47439,46256,45949,49348,55340,52801,52635,47954,45880,45300,,,,,45821,46000,47439,46256,46249,49048,55340,52801,52635,47954,45880,45300,,,,
Germany,Aircraft Operator Account,Adolf Würth GmbH & Co KG,HRA590261,1/1/10,open,Reinhold-Würth-Straße 12-17,74653,Künzelsau,,,,,,,,231,133,133,133,133,133,133,133,133,,,,,,,,5604,3169,3429,3068,3433,,,,,,,,,,,,6053,,6598,3068,3433,,,,
Germany,Operator Holding Account,Adolf Zeller GmbH & Co. Poroton-Ziegelwerke KG,HRA 2767 Amtsgericht Aschaffenburg,1/1/05,open,Märkerstraße 44,63755,Alzenau,23363,23363,23363,21545,21545,21545,21545,21545,8970,11727,11517,8497,11091,10875,10656,10437,12194,16186,12170,9816,10450,7962,6595,6645,9140,7929,6711,7282,,,,,12194,16186,12170,9816,11750,7962,6595,5345,9140,7929,6711,7282,,,,
Germany,Aircraft Operator Account,Aerologic GmbH,HRB 23498 Amtsgericht Leipzig,1/1/09,open,Industriestraße 70,4435,Schkeuditz,,,,,,,,734506,14417,14417,14417,14417,14417,14417,14417,14417,,,,,,,,16336,21904,27877,28548,29751,,,,,,,,,,,,16336,,49781,28548,29751,,,,
Germany,Aircraft Operator Account,AEROPERSONAL,APE740123RP1,1/1/10,open,BLVD. AVIACION GENERAL L-3,50200,TOLUCA,,,,,,,,99,8,8,8,8,8,8,8,8,,,,,,,,193,Excluded,134,Excluded,Excluded,,,,,,,,,,,,193,,,,,,,,
Germany,Operator Holding Account,AFK-Geothermie GmbH,HRB 172992 Amtsgericht München,11/3/16,open,Am Claim 2,85609,Aschheim,,,,,,,,,,,,,,,,,,,,,,,,,,,,1722,,,,,,,,,,,,,,,,1722,,,,
Germany,Aircraft Operator Account,AgilesAviation GmbH & Co. KG,HRA 92688 Amtsgericht München,1/1/10,open,Possartstraße 22,81679,München,,,,,,,,,,,,,,,,,,,,,,,,1161,Excluded,Excluded,Excluded,Excluded,,,,,,,,,,,,,,,1161,,,,,
Germany,Operator Holding Account,AGR Abfallentsorgungs-Gesellschaft Ruhrgebiet mbH,HRB 5421 Amtsgericht Recklinghausen,1/1/05,closed,Im Emscherbruch 11,45699,Herten,11,11,11,0,0,0,0,0,,,,,,,,,3,12,3,23,3,1,0,,,,,,,,,,3,12,3,23,3,1,,,,,,,,,,
Germany,Operator Holding Account,Agrarfrost GmbH & Co KG,HRA 140445 Amtsgericht Oldenburg,1/1/05,open,Aldrup 3,27793,Wildeshausen,28014,28014,28014,31078,31078,31078,31078,43298,31505,38698,38006,37307,36600,35887,35164,34438,30094,33236,30615,32735,30873,36387,34608,37052,40951,43010,48282,52050,,,,,30094,33236,30615,33670,30873,37271,34519,30801,43000,45482,48282,52050,,,,
Germany,Operator Holding Account,Agrarfrost GmbH & Co KG,HRA 140445 Amtsgericht Oldenburg,1/1/05,open,Aldrup 3,27793,Wildeshausen,11922,11922,11922,16232,16232,16232,16232,22837,2382,0,0,0,0,0,0,0,17615,16562,14019,15877,6607,759,2263,2424,1627,2738,2182,3261,,,,,17615,16562,14019,16330,6607,344,2338,2311,1709,2793,2045,3261,,,,
Germany,Operator Holding Account,Ahlstrom-Munksjö Dettingen GmbH,HRB 361000 Amtsgericht Stuttgart,1/1/05,open,Schwalbenstadt 1,72581,Dettingen,9081,9081,9081,5002,5002,5002,5002,5002,31736,31184,30627,30064,29494,28918,28336,27752,4331,5783,4549,3947,4327,5629,5375,5231,5747,6016,6069,6028,,,,,4331,5783,4549,3947,4327,5629,5375,5231,5747,6016,6069,6028,,,,
Germany,Operator Holding Account,Ahlstrom-Munksjö Paper GmbH,HRB 501106 Amtsgericht Ulm,1/1/05,open,Ahlstrom-Munksjö Paper GmbH,73432,Aalen,82108,82108,82108,83400,83400,83400,83400,83400,35321,34708,34087,24396,23934,23467,22994,22520,81607,82385,84539,79897,40576,52932,55861,52218,53565,55507,55677,55064,,,,,81607,82385,84539,79897,40576,52932,55861,52218,53565,55507,55677,55064,,,,
Germany,Aircraft Operator Account,Ahmed Al Thani,,1/1/10,open,PO Box 1362,Not Applicable,Doha,,,,,,,,,,,,,,,,,,,,,,,,17,Excluded,Excluded,Excluded,Excluded,,,,,,,,,,,,17,,,,,,,,
Germany,Aircraft Operator Account,Air Astana Joint Stock Company,101613-1910-JSC (FP),1/1/09,open,4 A Zakarpatskaya Street,50039,Almaty,,,,,,,,52439,,,,,,,,,,,,,,,,94,93,17,21,9,,,,,,,,,,,,94,,110,21,9,,,,
Germany,Aircraft Operator Account,Air Berlin PLC & Co. Luftverkehrs KG,AG Charlottenburg HRA 23373 B,1/1/12,open,Saatwinkler Damm 42-43,13627,Berlin,,,,,,,,3360363,1519995,1519995,1519995,1519995,1519995,1519995,1519995,1519995,,,,,,,,2457647,1839135,1853964,1723693,1742996,,,,,,,,,,,,2439688,,3712594,1723693,1741460,,,,
Germany,Aircraft Operator Account,"Air China Cargo Co., Ltd",1.00E+14,1/1/10,open,"No. 29, Tianzhu Road, Tianzhu Airport Economic Dev",1013128,Beijing,,,,,,,,706651,17981,8729,8729,8729,8729,8729,8729,8729,,,,,,,,931,2875,2546,3043,2793,,,,,,,,,,,,,,6700,2700,2788,,,,
Germany,Aircraft Operator Account,Air China Limited,1.00E+14,1/1/10,open,Air China,101312,Beijing,,,,,,,,1166194,67,32,32,32,32,32,32,32,,,,,,,,8257,7851,16701,20712,20690,,,,,,,,,,,,,,34001,21000,19300,,,,
Germany,Aircraft Operator Account,AIR HAMBURG Luftverkehrsgesellschaft mbH,HRB 97138 Amtsgericht Hamburg,1/1/13,open,Leverkusenstrasse,22761,Hamburg,,,,,,,,,,,,,,,,,,,,,,,,,7860,12850,19940,24738,,,,,,,,,,,,,,,19928,45460,,,,
Germany,Operator Holding Account,AIR LIQUIDE Deutschland GmbH,HRB 613 Amtsgericht Düsseldorf,1/30/03,open,"Luise-Rainer-Str. 5,",40235,Duesseldorf,,,,,,,,,116056,114041,112001,109941,107858,105754,103625,101488,,,,,,,,,73563,77696,63888,63799,,,,,,,,,,,,,73563,77696,63888,63799,,,,
Germany,Operator Holding Account,AIR LIQUIDE Deutschland GmbH,HRB 613 Amtsgericht Düsseldorf,9/1/14,open,"Luise-Rainer-Str. 5,",40235,Duesseldorf,,,,,,,,,,3029,31713,34887,34211,33535,32860,32187,,,,,,,,,,4239,61732,41369,,,,,,,,,,,,,,4239,61732,41369,,,,
Germany,Operator Holding Account,Air Liquide Industriegase GmbH & Co. KG,HRA 17661 Amtgericht Düsseldorf,7/3/01,open,"Luise-Rainer-Straße 5,",40235,Duesseldorf,,,,,,,,,6362,6251,6139,6026,5912,5797,5680,5563,,,,,,,,,16795,20702,18559,14387,,,,,,,,,,,,,12851,24646,18559,14387,,,,
Germany,Aircraft Operator Account,Air Moldova S.E.,1.00E+12,1/1/10,open,Dacia bd. 80/2,2026,Chisinau,,,,,,,,22041,2133,1036,1036,1036,1036,1036,1036,1036,,,,,,,,5784,2047,393,153,295,,,,,,,,,,,,,5785,2442,153,295,,,,
Germany,Aircraft Operator Account,Air SERBIA a.d. Beograd,7044275,1/1/10,open,Jurija Gagarina 12,11070,Belgrade,,,,,,,,54393,422,422,422,422,422,422,422,422,,,,,,,,886,551,135,164,208,,,,,,,,,,,,886,,686,164,208,,,,
Germany,Aircraft Operator Account,Air-Service GmbH,HRB 501647,1/1/10,open,Am Bahnhof 1-20,73457,Essingen,,,,,,,,26,19,19,19,19,19,19,19,19,,,,,,,,381,Excluded,Excluded,Excluded,Excluded,,,,,,,,,,,,381,,,,,,,,
Germany,Aircraft Operator Account,AirBridgeCargo Airlines LLC,1.06E+12,1/1/10,open,"17, Krylatskaya Str.",121614,Moscow,,,,,,,,360364,2167,2167,2167,2167,2167,2167,2167,2167,,,,,,,,351486,3533,9127,26693,25815,,,,,,,,,,,,351486,,12665,26693,25815,,,,
Germany,Operator Holding Account,Airbus Defence and Space GmbH,HRB 107648 Amtsgericht München,1/1/05,open,Willy-Messerschmitt-Str. 1,85521,Ottobrunn,6197,6197,6197,6446,10644,9581,9581,9581,8249,8106,7961,7815,7667,7517,7366,7214,6795,6382,6466,7300,8466,8470,7095,7307,7944,6096,6777,7092,,,,,6795,6382,6466,7300,8466,8470,7095,7307,7944,6096,6777,7092,,,,
Germany,Operator Holding Account,Airbus Defence and Space GmbH,HRB 107648 Amtsgericht München,1/1/05,open,Willy-Messerschmitt-Str. 1,85521,Ottobrunn,9451,9451,9451,10585,10585,10585,10585,10585,7973,7761,2386,3961,3816,3674,3533,3395,11197,9821,8360,7566,4582,4358,4049,5141,7153,2070,5245,6190,,,,,11197,9821,8360,7566,4582,4358,4049,5141,7153,2070,5245,6190,,,,
Germany,Operator Holding Account,AIRBUS HELICOPTERS Deutschland GmbH,HRB 16508 Amtsgericht Ausgsburg,1/1/05,open,Industriestraße 4,86609,Donauwörth,8456,8456,8456,9546,9546,9546,9546,9546,8745,8593,8440,8284,8127,7969,7808,7647,9782,9252,8530,8672,8586,8458,7296,7883,7893,5323,5110,5368,,,,,9782,9252,8530,8672,8586,8458,7296,7883,7893,5323,5110,5368,,,,
Germany,Operator Holding Account,Airbus Operations GmbH,HRB 43527 Amtsgericht Hamburg,1/1/05,open,Kreetslag 10,21129,Hamburg,19100,19100,19100,64224,64224,64224,64224,64224,19097,18766,18430,18091,17748,17402,17052,16700,21648,22858,19228,20814,22370,30246,27123,27820,39820,38102,39315,42030,,,,,21648,22858,47555,20814,22370,30246,27123,27820,39820,38102,39315,42030,,,,
Germany,Operator Holding Account,Airbus Operations GmbH,HRB 43527 Amtsgericht Hamburg,1/1/05,open,Kreetslag 10,21129,Hamburg,7393,7393,7393,15659,15659,15659,15659,15659,7950,7812,7673,7532,7389,7245,7099,6953,7774,9920,11027,11422,11421,12662,11060,11475,11634,9873,9786,10688,,,,,7774,9920,11454,11422,11421,12662,11060,11475,11634,9873,9786,10688,,,,
Germany,Aircraft Operator Account,Airtrans Flugzeugvermietungs GmbH,HRB 590596,1/1/10,open,Flugplatz Weckrieden Tor H 8/1,74523,Schwäbisch Hall,,,,,,,,38,34,34,34,34,34,34,34,34,,,,,,,,447,Excluded,Excluded,Excluded,Excluded,,,,,,,,,,,,446,350,,,,,,,
Germany,Operator Holding Account,AKA KLINKER GmbH,HRB 203999 Amtsgericht Hildesheim,1/1/05,open,Unter den Eichen 13,31226,Peine-Schwicheldt,14301,14301,14301,14881,14881,14881,14881,14881,12472,10209,12037,11815,9655,9466,9275,9085,14789,9953,12350,15793,12641,11337,12028,11771,11029,11642,12583,12052,,,,,14789,9953,13761,15793,12641,11337,12028,11771,11029,11642,12583,12052,,,,
Germany,Operator Holding Account,Aktien-Gesellschaft der Dillinger Hüttenwerke,HRB 23001 Amtsgericht Saarbrücken,1/1/08,open,Werkstr. 1,66763,Dillingen,,,,167985,167985,167985,185322,206961,231358,227340,223274,219166,215014,210821,206576,202316,,,,343204,271830,280963,317640,308293,265286,268622,272944,266143,,,,,,,,343204,271830,280963,317640,308293,278686,268622,272944,266143,,,,
Germany,Operator Holding Account,Aktien-Gesellschaft der Dillinger Hüttenwerke,HRB 23001 Amtsgericht Saarbrücken,1/1/05,open,Werkstr. 1,66763,Dillingen,402540,402540,402540,534,534,534,534,534,41228,81023,79574,78110,38315,37568,36812,36053,531251,541098,568771,537988,421095,283090,268772,200280,221431,291209,238619,160942,,,,,531251,541098,568771,537988,421095,283090,268772,200280,232430,291209,238619,160942,,,,
Germany,Operator Holding Account,Aktien-Gesellschaft der Dillinger Hüttenwerke,HRB 23001 Amtsgericht Saarbrücken,1/1/05,open,Werkstr. 1,66763,Dillingen,485141,485141,485141,449615,449615,449615,449615,449615,20146,19797,19443,19085,18723,18358,17988,17618,437856,423813,467673,444597,328649,376035,424216,396851,347786,413546,415452,411923,,,,,437856,423813,467673,444459,329036,376035,423967,396851,363769,418253,420831,411923,,,,
Germany,Operator Holding Account,Aktien-Gesellschaft der Dillinger Hüttenwerke,HRB 23001 Amtsgericht Saarbrücken,1/1/13,open,Werkstr. 1,66763,Dillingen,,,,,,,,,28071,27583,27090,26592,26088,25579,25064,24547,,,,,,,,,51593,55967,56054,56385,,,,,,,,,,,,,54193,55967,56054,56385,,,,
Germany,Operator Holding Account,Aktien-Gesellschaft der Dillinger Hüttenwerke,HRB 23001 Amtsgericht Saarbrücken,1/1/13,open,Werkstr. 1,66763,Dillingen,,,,,,,,,4267,4162,4058,3954,3850,3747,3643,3541,,,,,,,,,5960,8633,6781,7105,,,,,,,,,,,,,6260,8633,6781,7105,,,,
Germany,Operator Holding Account,Akzo Nobel Funktional Chemicals GmbH & Co. KG,HRA 200717 Amtsgericht Jena,1/1/05,closed,Liebigstraße 7,7973,Greiz,16611,16611,16611,,,,,,,,,,,,,,12362,11593,6873,,Not Reported,Not Reported,,,,,,,,,,,12362,11593,6873,,,,,,,,,,,,,
Germany,Aircraft Operator Account,Al Hokair Aviation Ltd.,35029,1/1/12,open,Canon's Court,CR - 01,Hamilton,,,,,,,,44,2,2,2,2,2,2,2,2,,,,,,,,51,Excluded,Excluded,Excluded,Excluded,,,,,,,,,,,,51,,,,,,,,
Germany,Operator Holding Account,AL Tierfrischmehl Produktions GmbH,HRB 100195 Amtsgericht Walsrode,1/1/05,closed,Im Moore 1,49356,Diepholz,,,,19177,0,0,0,0,,,,,,,,,21621,16126,24764,7866,Not Reported,Not Reported,,,,,,,,,,,,37747,26764,7866,,,,,,,,,,,,
Germany,Operator Holding Account,Albemarle Germany GmbH,HRB 94607 Amtsgericht Frankfurt am Main,1/1/05,open,Industriepark Höchst,65926,Frankfurt am Main,22947,22947,22947,24927,24927,24927,24927,24927,19773,19245,18723,18207,17699,17196,16701,16210,24046,22879,22246,22752,20722,24529,23678,24717,29324,26983,27916,29330,,,,,24046,22879,24616,22752,20722,24529,23678,24717,29324,26983,27916,29330,,,,
Germany,Operator Holding Account,Aleris Casthouse Germany GmbH,HRB 1064 Amtsgericht Koblenz,2/20/02,open,Carl-Spaeter-Straße 10,56070,Koblenz,,,,,,,,,40323,39622,38914,38198,37474,36743,36003,35261,,,,,,,,,34853,34690,34849,35521,,,,,,,,,,,,,34853,34690,34849,35521,,,,
Germany,Operator Holding Account,Aleris Casthouse Germany GmbH,HRB 1064 Amtsgericht Koblenz,10/17/69,open,Carl-Spaeter-Straße 10,56070,Koblenz,,,,,,,,,22798,22402,22002,21597,21188,20775,20356,19937,,,,,,,,,21894,23021,23075,23985,,,,,,,,,,,,,21894,23021,23075,23985,,,,
Germany,Operator Holding Account,Aleris Rolled Products Germany GmbH,4239,11/10/06,open,Carl-Spaeter-Straße 10,56070,Koblenz,,,,,,,,,26539,26077,25612,25140,24664,24183,23696,23207,,,,,,,,,27055,25346,24977,23971,,,,,,,,,,,,,27055,25346,24977,23971,,,,
Germany,Operator Holding Account,Allerziegel GmbH & Co. KG,HRA 120959 Amtsgericht Walsrode,1/1/05,closed,Osterkrug 21,27283,Verden,1846,1846,1846,,,,,,,,,,,,,,1011,1195,4,,Not Reported,Not Reported,,,,,,,,,,,1011,1195,4,,,,,,,,,,,,,
Germany,Operator Holding Account,Allessa GmbH,HRB 50819 Amtsgericht Frankfurt am Main,1/1/05,closed,Alt Fechenheim 34,60386,Frankfurt,34515,34515,34515,35847,35847,35847,35847,0,,,,,,,,,37338,28151,24654,21192,19629,3785,70,Not Reported,,,,,,,,,,65489,24654,21192,19629,3785,70,,,,,,,,,
Germany,Operator Holding Account,AllessaProduktion GmbH,HRB 57278  Amtsgericht Frankfurt am Main,1/1/05,closed,Alt-Fechenheim 34,60386,Frankfurt am Main,69536,69536,69536,59345,59345,59345,59345,59345,12852,11925,6367,5573,0,0,0,0,45847,45335,39088,37459,26567,29964,25518,5858,3472,2138,4548,2144,,,,,,91182,39088,37459,26567,29964,25518,5858,3472,2138,4548,2144,,,,
Germany,Operator Holding Account,Allgäuer Überlandwerk GmbH,HRB 435 Amtsgericht Kempten,1/1/05,open,Illerstr. 18,87435,Kempten,473,473,473,593,593,593,593,593,,,,,,,,,1036,765,297,386,366,209,141,139,55,72,96,37,,,,,1036,765,297,425,366,209,141,100,55,72,96,37,,,,
Germany,Operator Holding Account,Allgäuer Überlandwerk GmbH,HRB 435 Amtsgericht Kempten,1/1/05,open,Illerstr. 18,87435,Kempten,933,933,933,1467,1467,1467,1467,1467,,,,,,,,,3619,1636,788,901,1206,1199,490,1036,386,347,726,276,,,,,3619,1636,788,991,1206,1199,490,946,386,347,726,276,,,,
Germany,Operator Holding Account,Almatis GmbH,HRB 2360 Amtsgericht Ludwigshafen/Rhein,2/28/08,open,Giulinistrasse 2,67065,Ludwigshafen,,,,9367,9367,9367,9367,9367,4502,4423,8688,4264,8367,8203,8038,7873,,,,9806,3189,7320,6446,3976,4692,5287,4431,5091,,,,,,,,9806,3189,7320,6446,3976,4700,5279,4431,9355,,,,
Germany,Operator Holding Account,Almatis GmbH,HRB 2360 Amtsgericht Ludwigshafen/Rhein,1/1/13,open,Giulinistrasse 2,67065,Ludwigshafen,,,,,,,,,22824,22428,22027,21621,21212,20798,20380,19959,,,,,,,,,18717,19187,19074,18135,,,,,,,,,,,,,18750,19154,19074,18135,,,,
Germany,Operator Holding Account,ALNO Aktiengesellschaft,HRB 727041,1/1/13,closed,Heiligenberger Str. 47,88630,Pfullendorf,,,,,,,,,5945,5321,4712,0,0,0,0,0,,,,,,,,,665,520,327,,,,,,,,,,,,,,665,520,327,,,,,
Germany,Operator Holding Account,Alois Korzilius INTERBAU GmbH & Co. KG,HRA 2301 Amtsgericht Montabaur,1/1/13,open,Hauptstraße 73 - 79,56235,Ransbach-Baumbach,,,,,,,,,11326,11130,10932,10730,10526,10322,10114,9905,,,,,,,,,11120,11296,10099,9946,,,,,,,,,,,,,11120,11296,10099,9946,,,,
Germany,Operator Holding Account,Alph. Meyer KG,HRA 260671 Amtsgericht Stuttgart,1/1/05,closed,Reeser Straße 209,46446,Emmerich-Vrasselt,0,3528,1764,,,,,,,,,,,,,,1629,1678,1673,,Not Reported,Not Reported,,,,,,,,,,,1629,1678,1673,,,,,,,,,,,,,
Germany,Operator Holding Account,Alpiq Spreetal GmbH,HRB 59344 Amtsgericht Düsseldorf,1/1/05,closed,Franz-Rennefeld-Weg 2,40472,Düsseldorf,211118,211118,211118,212015,212015,212015,212015,212015,,,,,,,,,171768,159030,88746,0,27671,59460,23036,15541,,,,,,,,,171768,159030,88746,,27671,59460,23036,15541,,,,,,,,
Germany,Aircraft Operator Account,ALPLA AIR CHARTER Gesellschaft m.b.H.,FN 66821 t  / Landesgericht Feldkirch,1/1/12,open,Mockenstrasse 34,6971,Hard,,,,,,,,,,,,,,,,,,,,,,,,308,Excluded,Excluded,Excluded,Excluded,,,,,,,,,,,,308,,,,,,,,
Germany,Operator Holding Account,Alten Ziegelei  GmbH & Co. KG,HRA 200621 Amtsgericht Göttingen,1/1/05,open,Ziegeleiweg 1,37586,Dassel,5262,5262,5082,6888,6888,6888,6888,6888,6516,6403,6288,6172,6056,5938,5819,5699,6279,8172,8101,6989,5479,5979,5241,4661,5380,5823,5936,6030,,,,,6279,8172,8500,8000,5500,6000,4500,4349,5380,5823,12000,,,,,
